time,Apolloon,VTK
1666467469,60,68
1666467470,60,68
1666467471,60,68
1666467473,60,68
1666467474,60,68
1666467475,60,68
1666467476,60,68
1666467477,60,68
1666467478,60,68
1666467479,60,68
1666467480,60,68
1666467481,60,69
1666467482,60,69
1666467483,60,69
1666467484,60,69
1666467485,60,69
1666467486,60,69
1666467487,60,69
1666467488,60,69
1666467489,60,69
1666467490,60,69
1666467491,60,69
1666467492,60,69
1666467493,60,69
1666467494,60,69
1666467495,60,69
1666467496,60,69
1666467497,60,69
1666467498,60,69
1666467499,60,69
1666467500,60,69
1666467501,60,69
1666467502,60,69
1666467503,60,69
1666467504,60,69
1666467505,60,69
1666467506,60,69
1666467507,60,69
1666467508,60,69
1666467509,60,69
1666467510,60,69
1666467511,60,69
1666467512,60,69
1666467513,60,69
1666467514,60,69
1666467515,60,69
1666467516,60,69
1666467517,60,69
1666467518,60,69
1666467519,60,69
1666467520,60,69
1666467521,60,69
1666467522,60,69
1666467523,60,69
1666467524,60,69
1666467525,60,69
1666467526,60,69
1666467527,60,69
1666467528,60,69
1666467529,60,69
1666467530,60,69
1666467531,60,69
1666467532,60,69
1666467533,60,69
1666467534,60,69
1666467535,60,69
1666467536,60,69
1666467537,60,69
1666467538,60,69
1666467539,60,69
1666467540,60,69
1666467541,60,69
1666467542,60,69
1666467543,60,69
1666467544,60,69
1666467545,61,69
1666467546,61,69
1666467547,61,69
1666467549,61,69
1666467550,61,69
1666467551,61,70
1666467552,61,70
1666467553,61,70
1666467554,61,70
1666467555,61,70
1666467556,61,70
1666467557,61,70
1666467558,61,70
1666467559,61,70
1666467560,61,70
1666467561,61,70
1666467562,61,70
1666467563,61,70
1666467564,61,70
1666467565,61,70
1666467566,61,70
1666467567,61,70
1666467568,61,70
1666467569,61,70
1666467570,61,70
1666467571,61,70
1666467572,61,70
1666467573,61,70
1666467574,61,70
1666467575,61,70
1666467576,61,70
1666467577,61,70
1666467578,61,70
1666467579,61,70
1666467580,61,70
1666467581,61,70
1666467582,61,70
1666467583,61,70
1666467584,61,70
1666467585,61,70
1666467586,61,70
1666467587,61,70
1666467588,61,70
1666467589,61,70
1666467590,61,70
1666467591,61,70
1666467592,61,70
1666467593,61,70
1666467594,61,70
1666467595,61,70
1666467596,61,70
1666467597,61,70
1666467598,61,70
1666467599,61,70
1666467600,61,70
1666467601,61,70
1666467602,61,70
1666467603,61,70
1666467604,61,70
1666467605,61,70
1666467606,61,70
1666467607,61,70
1666467608,61,70
1666467609,61,70
1666467610,61,70
1666467611,61,70
1666467612,61,70
1666467613,61,70
1666467614,61,70
1666467615,61,70
1666467616,61,70
1666467617,61,70
1666467618,61,70
1666467619,61,70
1666467620,61,70
1666467621,61,70
1666467622,61,70
1666467623,61,71
1666467624,61,71
1666467625,62,71
1666467626,62,71
1666467627,62,71
1666467628,62,71
1666467629,62,71
1666467631,62,71
1666467632,62,71
1666467633,62,71
1666467634,62,71
1666467635,62,71
1666467636,62,71
1666467637,62,71
1666467638,62,71
1666467639,62,71
1666467640,62,71
1666467641,62,71
1666467642,62,71
1666467643,62,71
1666467644,62,71
1666467645,62,71
1666467646,62,71
1666467647,62,71
1666467648,62,71
1666467649,62,71
1666467650,62,71
1666467651,62,71
1666467652,62,71
1666467653,62,71
1666467654,62,71
1666467655,62,71
1666467656,62,71
1666467657,62,71
1666467658,62,71
1666467659,62,71
1666467660,62,71
1666467661,62,71
1666467662,62,71
1666467663,62,71
1666467664,62,71
1666467665,62,71
1666467666,62,71
1666467667,62,71
1666467668,62,71
1666467669,62,71
1666467670,62,71
1666467671,62,71
1666467672,62,71
1666467673,62,71
1666467674,62,71
1666467675,62,71
1666467676,62,71
1666467677,62,71
1666467678,62,71
1666467679,62,71
1666467680,62,71
1666467681,62,71
1666467682,62,71
1666467683,62,71
1666467684,62,71
1666467685,62,71
1666467686,62,71
1666467687,62,71
1666467688,62,71
1666467689,62,71
1666467690,62,71
1666467691,62,71
1666467692,62,72
1666467693,62,72
1666467694,62,72
1666467695,62,72
1666467696,62,72
1666467697,62,72
1666467698,62,72
1666467699,62,72
1666467700,62,72
1666467701,62,72
1666467702,62,72
1666467703,62,72
1666467704,62,72
1666467705,63,72
1666467707,63,72
1666467708,63,72
1666467709,63,72
1666467710,63,72
1666467711,63,72
1666467712,63,72
1666467713,63,72
1666467714,63,72
1666467715,63,72
1666467716,63,72
1666467717,63,72
1666467718,63,72
1666467719,63,72
1666467720,63,72
1666467721,63,72
1666467722,63,72
1666467723,63,72
1666467724,63,72
1666467725,63,72
1666467726,63,72
1666467727,63,72
1666467728,63,72
1666467729,63,72
1666467730,63,72
1666467731,63,72
1666467732,63,72
1666467733,63,72
1666467734,63,72
1666467735,63,72
1666467736,63,72
1666467737,63,72
1666467738,63,72
1666467739,63,72
1666467740,63,72
1666467741,63,72
1666467742,63,72
1666467743,63,72
1666467744,63,72
1666467745,63,72
1666467746,63,72
1666467747,63,72
1666467748,63,72
1666467749,63,72
1666467750,63,72
1666467751,63,72
1666467752,63,72
1666467753,63,72
1666467754,63,72
1666467755,63,72
1666467756,63,72
1666467757,63,72
1666467758,63,72
1666467759,63,72
1666467760,63,72
1666467761,63,72
1666467762,63,72
1666467763,63,73
1666467764,63,73
1666467765,63,73
1666467766,63,73
1666467767,63,73
1666467768,63,73
1666467769,63,73
1666467770,63,73
1666467771,63,73
1666467772,63,73
1666467773,63,73
1666467774,63,73
1666467775,63,73
1666467776,63,73
1666467777,63,73
1666467778,63,73
1666467779,63,73
1666467780,63,73
1666467781,63,73
1666467783,63,73
1666467784,63,73
1666467785,63,73
1666467786,64,73
1666467787,64,73
1666467788,64,73
1666467789,64,73
1666467790,64,73
1666467791,64,73
1666467792,64,73
1666467793,64,73
1666467794,64,73
1666467795,64,73
1666467796,64,73
1666467797,64,73
1666467798,64,73
1666467799,64,73
1666467800,64,73
1666467801,64,73
1666467802,64,73
1666467803,64,73
1666467804,64,73
1666467805,64,73
1666467806,64,73
1666467807,64,73
1666467808,64,73
1666467809,64,73
1666467810,64,73
1666467811,64,73
1666467812,64,73
1666467813,64,73
1666467814,64,73
1666467815,64,73
1666467816,64,73
1666467817,64,73
1666467818,64,73
1666467819,64,73
1666467820,64,73
1666467821,64,73
1666467822,64,73
1666467823,64,73
1666467824,64,73
1666467825,64,73
1666467826,64,73
1666467827,64,73
1666467828,64,73
1666467829,64,73
1666467830,64,73
1666467831,64,73
1666467832,64,73
1666467833,64,73
1666467834,64,74
1666467835,64,74
1666467836,64,74
1666467837,64,74
1666467838,64,74
1666467839,64,74
1666467840,64,74
1666467841,64,74
1666467842,64,74
1666467843,64,74
1666467844,64,74
1666467845,64,74
1666467846,64,74
1666467847,64,74
1666467848,64,74
1666467849,64,74
1666467850,64,74
1666467851,64,74
1666467852,64,74
1666467853,64,74
1666467854,64,74
1666467855,64,74
1666467856,64,74
1666467857,64,74
1666467858,64,74
1666467859,64,74
1666467860,64,74
1666467861,64,74
1666467862,64,74
1666467864,64,74
1666467865,65,74
1666467866,65,74
1666467867,65,74
1666467868,65,74
1666467869,65,74
1666467870,65,74
1666467871,65,74
1666467872,65,74
1666467873,65,74
1666467874,65,74
1666467875,65,74
1666467876,65,74
1666467877,65,74
1666467878,65,74
1666467879,65,74
1666467880,65,74
1666467881,65,74
1666467882,65,74
1666467883,65,74
1666467884,65,74
1666467885,65,74
1666467886,65,74
1666467887,65,74
1666467888,65,74
1666467889,65,74
1666467890,65,74
1666467891,65,74
1666467892,65,74
1666467893,65,74
1666467894,65,74
1666467895,65,74
1666467896,65,74
1666467897,65,74
1666467898,65,74
1666467899,65,74
1666467900,65,74
1666467901,65,74
1666467902,65,74
1666467903,65,75
1666467904,65,75
1666467905,65,75
1666467906,65,75
1666467907,65,75
1666467908,65,75
1666467909,65,75
1666467910,65,75
1666467911,65,75
1666467912,65,75
1666467913,65,75
1666467914,65,75
1666467915,65,75
1666467916,65,75
1666467917,65,75
1666467918,65,75
1666467919,65,75
1666467920,65,75
1666467921,65,75
1666467922,65,75
1666467923,65,75
1666467924,65,75
1666467925,65,75
1666467926,65,75
1666467927,65,75
1666467928,65,75
1666467929,65,75
1666467930,65,75
1666467931,65,75
1666467932,65,75
1666467933,65,75
1666467934,65,75
1666467935,65,75
1666467936,65,75
1666467937,65,75
1666467938,65,75
1666467939,65,75
1666467940,65,75
1666467941,65,75
1666467942,65,75
1666467943,65,75
1666467945,65,75
1666467946,66,75
1666467947,66,75
1666467948,66,75
1666467949,66,75
1666467950,66,75
1666467951,66,75
1666467952,66,75
1666467953,66,75
1666467954,66,75
1666467955,66,75
1666467956,66,75
1666467957,66,75
1666467958,66,75
1666467959,66,75
1666467960,66,75
1666467961,66,75
1666467962,66,75
1666467963,66,75
1666467964,66,75
1666467965,66,75
1666467966,66,75
1666467967,66,75
1666467968,66,75
1666467969,66,75
1666467970,66,75
1666467971,66,75
1666467972,66,75
1666467973,66,75
1666467974,66,76
1666467975,66,76
1666467976,66,76
1666467977,66,76
1666467978,66,76
1666467979,66,76
1666467980,66,76
1666467981,66,76
1666467982,66,76
1666467983,66,76
1666467984,66,76
1666467985,66,76
1666467986,66,76
1666467987,66,76
1666467988,66,76
1666467989,66,76
1666467990,66,76
1666467991,66,76
1666467992,66,76
1666467993,66,76
1666467994,66,76
1666467995,66,76
1666467996,66,76
1666467997,66,76
1666467998,66,76
1666467999,66,76
1666468000,66,76
1666468001,66,76
1666468002,66,76
1666468003,66,76
1666468004,66,76
1666468005,66,76
1666468006,66,76
1666468007,66,76
1666468008,66,76
1666468009,66,76
1666468010,66,76
1666468011,66,76
1666468012,66,76
1666468013,66,76
1666468014,66,76
1666468015,66,76
1666468016,66,76
1666468017,66,76
1666468018,66,76
1666468019,66,76
1666468020,66,76
1666468022,66,76
1666468023,66,76
1666468024,66,76
1666468025,67,76
1666468026,67,76
1666468027,67,76
1666468028,67,76
1666468029,67,76
1666468030,67,76
1666468031,67,76
1666468032,67,76
1666468033,67,76
1666468034,67,76
1666468035,67,76
1666468036,67,76
1666468037,67,76
1666468038,67,76
1666468039,67,76
1666468040,67,76
1666468041,67,76
1666468042,67,76
1666468043,67,76
1666468044,67,77
1666468045,67,77
1666468046,67,77
1666468047,67,77
1666468048,67,77
1666468049,67,77
1666468050,67,77
1666468051,67,77
1666468052,67,77
1666468053,67,77
1666468054,67,77
1666468055,67,77
1666468056,67,77
1666468057,67,77
1666468058,67,77
1666468059,67,77
1666468060,67,77
1666468061,67,77
1666468062,67,77
1666468063,67,77
1666468064,67,77
1666468065,67,77
1666468066,67,77
1666468067,67,77
1666468068,67,77
1666468069,67,77
1666468070,67,77
1666468071,67,77
1666468072,67,77
1666468073,67,77
1666468074,67,77
1666468075,67,77
1666468076,67,77
1666468077,67,77
1666468078,67,77
1666468079,67,77
1666468080,67,77
1666468081,67,77
1666468082,67,77
1666468083,67,77
1666468084,67,77
1666468085,67,77
1666468086,67,77
1666468087,67,77
1666468088,67,77
1666468089,67,77
1666468090,67,77
1666468091,67,77
1666468092,67,77
1666468094,67,77
1666468095,67,77
1666468096,67,77
1666468097,67,77
1666468098,67,77
1666468099,67,77
1666468100,67,77
1666468101,67,77
1666468102,67,77
1666468103,67,77
1666468104,67,77
1666468105,68,77
1666468106,68,77
1666468107,68,77
1666468108,68,77
1666468109,68,77
1666468110,68,77
1666468111,68,77
1666468112,68,77
1666468113,68,78
1666468114,68,78
1666468115,68,78
1666468116,68,78
1666468117,68,78
1666468118,68,78
1666468119,68,78
1666468120,68,78
1666468121,68,78
1666468122,68,78
1666468123,68,78
1666468124,68,78
1666468125,68,78
1666468126,68,78
1666468127,68,78
1666468128,68,78
1666468129,68,78
1666468130,68,78
1666468131,68,78
1666468132,68,78
1666468133,68,78
1666468134,68,78
1666468135,68,78
1666468136,68,78
1666468137,68,78
1666468138,68,78
1666468139,68,78
1666468140,68,78
1666468141,68,78
1666468142,68,78
1666468143,68,78
1666468144,68,78
1666468145,68,78
1666468146,68,78
1666468147,68,78
1666468148,68,78
1666468149,68,78
1666468150,68,78
1666468151,68,78
1666468152,68,78
1666468153,68,78
1666468154,68,78
1666468155,68,78
1666468156,68,78
1666468157,68,78
1666468158,68,78
1666468159,68,78
1666468160,68,78
1666468161,68,78
1666468162,68,78
1666468163,68,78
1666468164,68,78
1666468165,68,78
1666468166,68,78
1666468167,68,78
1666468169,68,78
1666468170,68,78
1666468171,68,78
1666468172,68,78
1666468173,68,78
1666468174,68,78
1666468175,68,78
1666468176,68,78
1666468177,68,78
1666468178,68,78
1666468179,68,78
1666468180,68,78
1666468181,68,78
1666468182,68,78
1666468183,68,78
1666468184,68,79
1666468185,69,79
1666468186,69,79
1666468187,69,79
1666468188,69,79
1666468189,69,79
1666468190,69,79
1666468191,69,79
1666468192,69,79
1666468193,69,79
1666468194,69,79
1666468195,69,79
1666468196,69,79
1666468197,69,79
1666468198,69,79
1666468199,69,79
1666468200,69,79
1666468201,69,79
1666468202,69,79
1666468203,69,79
1666468204,69,79
1666468205,69,79
1666468206,69,79
1666468207,69,79
1666468208,69,79
1666468209,69,79
1666468210,69,79
1666468211,69,79
1666468212,69,79
1666468213,69,79
1666468214,69,79
1666468215,69,79
1666468216,69,79
1666468217,69,79
1666468218,69,79
1666468219,69,79
1666468220,69,79
1666468221,69,79
1666468222,69,79
1666468223,69,79
1666468224,69,79
1666468225,69,79
1666468226,69,79
1666468227,69,79
1666468228,69,79
1666468229,69,79
1666468230,69,79
1666468231,69,79
1666468232,69,79
1666468233,69,79
1666468234,69,79
1666468235,69,79
1666468236,69,79
1666468237,69,79
1666468238,69,79
1666468239,69,79
1666468240,69,79
1666468241,69,79
1666468242,69,79
1666468243,69,79
1666468244,69,79
1666468246,69,79
1666468247,69,79
1666468248,69,79
1666468249,69,79
1666468250,69,79
1666468251,69,79
1666468252,69,79
1666468253,69,79
1666468254,69,80
1666468255,69,80
1666468256,69,80
1666468257,69,80
1666468258,69,80
1666468259,69,80
1666468260,69,80
1666468261,69,80
1666468262,69,80
1666468263,69,80
1666468264,69,80
1666468265,70,80
1666468266,70,80
1666468267,70,80
1666468268,70,80
1666468269,70,80
1666468270,70,80
1666468271,70,80
1666468272,70,80
1666468273,70,80
1666468274,70,80
1666468275,70,80
1666468276,70,80
1666468277,70,80
1666468278,70,80
1666468279,70,80
1666468280,70,80
1666468281,70,80
1666468282,70,80
1666468283,70,80
1666468284,70,80
1666468285,70,80
1666468286,70,80
1666468287,70,80
1666468288,70,80
1666468289,70,80
1666468290,70,80
1666468291,70,80
1666468292,70,80
1666468293,70,80
1666468294,70,80
1666468295,70,80
1666468296,70,80
1666468297,70,80
1666468298,70,80
1666468299,70,80
1666468300,70,80
1666468301,70,80
1666468302,70,80
1666468303,70,80
1666468304,70,80
1666468305,70,80
1666468306,70,80
1666468307,70,80
1666468308,70,80
1666468309,70,80
1666468310,70,80
1666468311,70,80
1666468312,70,80
1666468313,70,80
1666468314,70,80
1666468315,70,80
1666468316,70,80
1666468317,70,80
1666468318,70,80
1666468319,70,80
1666468320,70,80
1666468322,70,80
1666468323,70,80
1666468324,70,80
1666468325,70,81
1666468326,70,81
1666468327,70,81
1666468328,70,81
1666468329,70,81
1666468330,70,81
1666468331,70,81
1666468332,70,81
1666468333,70,81
1666468334,70,81
1666468335,70,81
1666468336,70,81
1666468337,70,81
1666468338,70,81
1666468339,70,81
1666468340,70,81
1666468341,70,81
1666468342,70,81
1666468343,70,81
1666468344,71,81
1666468345,71,81
1666468346,71,81
1666468347,71,81
1666468348,71,81
1666468349,71,81
1666468350,71,81
1666468351,71,81
1666468352,71,81
1666468353,71,81
1666468354,71,81
1666468355,71,81
1666468356,71,81
1666468357,71,81
1666468358,71,81
1666468359,71,81
1666468360,71,81
1666468361,71,81
1666468362,71,81
1666468363,71,81
1666468364,71,81
1666468365,71,81
1666468366,71,81
1666468367,71,81
1666468368,71,81
1666468369,71,81
1666468370,71,81
1666468371,71,81
1666468372,71,81
1666468373,71,81
1666468374,71,81
1666468375,71,81
1666468376,71,81
1666468377,71,81
1666468378,71,81
1666468379,71,81
1666468380,71,81
1666468381,71,81
1666468382,71,81
1666468383,71,81
1666468384,71,81
1666468385,71,81
1666468386,71,81
1666468387,71,81
1666468388,71,81
1666468389,71,81
1666468390,71,81
1666468391,71,81
1666468392,71,81
1666468393,71,81
1666468394,71,82
1666468395,71,82
1666468397,71,82
1666468398,71,82
1666468399,71,82
1666468400,71,82
1666468401,71,82
1666468402,71,82
1666468403,71,82
1666468404,71,82
1666468405,71,82
1666468406,71,82
1666468407,71,82
1666468408,71,82
1666468409,71,82
1666468410,71,82
1666468411,71,82
1666468412,71,82
1666468413,71,82
1666468414,71,82
1666468415,71,82
1666468416,71,82
1666468417,71,82
1666468418,71,82
1666468419,71,82
1666468420,71,82
1666468421,71,82
1666468422,71,82
1666468423,71,82
1666468424,71,82
1666468425,72,82
1666468426,72,82
1666468427,72,82
1666468428,72,82
1666468429,72,82
1666468430,72,82
1666468431,72,82
1666468432,72,82
1666468433,72,82
1666468434,72,82
1666468435,72,82
1666468436,72,82
1666468437,72,82
1666468438,72,82
1666468439,72,82
1666468440,72,82
1666468441,72,82
1666468442,72,82
1666468443,72,82
1666468444,72,82
1666468445,72,82
1666468446,72,82
1666468447,72,82
1666468448,72,82
1666468449,72,82
1666468450,72,82
1666468451,72,82
1666468452,72,82
1666468453,72,82
1666468454,72,82
1666468455,72,82
1666468456,72,82
1666468457,72,82
1666468458,72,82
1666468459,72,82
1666468460,72,82
1666468461,72,82
1666468462,72,82
1666468463,72,82
1666468464,72,83
1666468465,72,83
1666468466,72,83
1666468467,72,83
1666468468,72,83
1666468469,72,83
1666468470,72,83
1666468471,72,83
1666468472,72,83
1666468474,72,83
1666468475,72,83
1666468476,72,83
1666468477,72,83
1666468478,72,83
1666468479,72,83
1666468480,72,83
1666468481,72,83
1666468482,72,83
1666468483,72,83
1666468484,72,83
1666468485,72,83
1666468486,72,83
1666468487,72,83
1666468488,72,83
1666468489,72,83
1666468490,72,83
1666468491,72,83
1666468492,72,83
1666468493,72,83
1666468494,72,83
1666468495,72,83
1666468496,72,83
1666468497,72,83
1666468498,72,83
1666468499,72,83
1666468500,72,83
1666468501,72,83
1666468502,72,83
1666468503,72,83
1666468504,72,83
1666468505,72,83
1666468506,73,83
1666468507,73,83
1666468508,73,83
1666468509,73,83
1666468510,73,83
1666468511,73,83
1666468512,73,83
1666468513,73,83
1666468514,73,83
1666468515,73,83
1666468516,73,83
1666468517,73,83
1666468518,73,83
1666468519,73,83
1666468520,73,83
1666468521,73,83
1666468522,73,83
1666468523,73,83
1666468524,73,83
1666468525,73,83
1666468526,73,83
1666468527,73,83
1666468528,73,83
1666468529,73,83
1666468530,73,83
1666468531,73,83
1666468532,73,83
1666468533,73,83
1666468534,73,84
1666468535,73,84
1666468536,73,84
1666468537,73,84
1666468538,73,84
1666468539,73,84
1666468540,73,84
1666468541,73,84
1666468542,73,84
1666468543,73,84
1666468544,73,84
1666468545,73,84
1666468546,73,84
1666468547,73,84
1666468548,73,84
1666468549,73,84
1666468550,73,84
1666468551,73,84
1666468552,73,84
1666468553,73,84
1666468554,73,84
1666468555,73,84
1666468556,73,84
1666468557,73,84
1666468558,73,84
1666468559,73,84
1666468560,73,84
1666468561,73,84
1666468562,73,84
1666468564,73,84
1666468565,73,84
1666468566,73,84
1666468567,73,84
1666468568,73,84
1666468569,73,84
1666468570,73,84
1666468571,73,84
1666468572,73,84
1666468573,73,84
1666468574,73,84
1666468575,73,84
1666468576,73,84
1666468577,73,84
1666468578,73,84
1666468579,73,84
1666468580,73,84
1666468581,73,84
1666468582,73,84
1666468583,73,84
1666468584,73,84
1666468585,73,84
1666468586,74,84
1666468587,74,84
1666468588,74,84
1666468589,74,84
1666468590,74,84
1666468591,74,84
1666468592,74,84
1666468593,74,84
1666468594,74,84
1666468595,74,84
1666468596,74,84
1666468597,74,84
1666468598,74,84
1666468599,74,84
1666468600,74,84
1666468601,74,84
1666468602,74,84
1666468603,74,85
1666468604,74,85
1666468605,74,85
1666468606,74,85
1666468607,74,85
1666468608,74,85
1666468609,74,85
1666468610,74,85
1666468611,74,85
1666468612,74,85
1666468613,74,85
1666468614,74,85
1666468615,74,85
1666468616,74,85
1666468617,74,85
1666468618,74,85
1666468619,74,85
1666468620,74,85
1666468621,74,85
1666468622,74,85
1666468623,74,85
1666468624,74,85
1666468625,74,85
1666468626,74,85
1666468627,74,85
1666468628,74,85
1666468629,74,85
1666468630,74,85
1666468631,74,85
1666468632,74,85
1666468633,74,85
1666468634,74,85
1666468635,74,85
1666468636,74,85
1666468637,74,85
1666468638,74,85
1666468639,74,85
1666468640,74,85
1666468641,74,85
1666468642,74,85
1666468643,74,85
1666468644,74,85
1666468646,74,85
1666468647,74,85
1666468648,74,85
1666468649,74,85
1666468650,74,85
1666468651,74,85
1666468652,74,85
1666468653,74,85
1666468654,74,85
1666468655,74,85
1666468656,74,85
1666468657,74,85
1666468658,74,85
1666468659,74,85
1666468660,74,85
1666468661,74,85
1666468662,74,85
1666468663,74,85
1666468664,74,85
1666468665,74,85
1666468666,74,85
1666468667,75,85
1666468668,75,85
1666468669,75,85
1666468670,75,85
1666468671,75,85
1666468672,75,85
1666468673,75,86
1666468674,75,86
1666468675,75,86
1666468676,75,86
1666468677,75,86
1666468678,75,86
1666468679,75,86
1666468680,75,86
1666468681,75,86
1666468682,75,86
1666468683,75,86
1666468684,75,86
1666468685,75,86
1666468686,75,86
1666468687,75,86
1666468688,75,86
1666468689,75,86
1666468690,75,86
1666468691,75,86
1666468692,75,86
1666468693,75,86
1666468694,75,86
1666468695,75,86
1666468696,75,86
1666468697,75,86
1666468698,75,86
1666468699,75,86
1666468700,75,86
1666468701,75,86
1666468702,75,86
1666468703,75,86
1666468704,75,86
1666468705,75,86
1666468706,75,86
1666468707,75,86
1666468708,75,86
1666468709,75,86
1666468710,75,86
1666468711,75,86
1666468712,75,86
1666468713,75,86
1666468714,75,86
1666468715,75,86
1666468716,75,86
1666468717,75,86
1666468718,75,86
1666468719,75,86
1666468720,75,86
1666468721,75,86
1666468722,75,86
1666468723,75,86
1666468724,75,86
1666468725,75,86
1666468726,75,86
1666468727,75,86
1666468728,75,86
1666468730,75,86
1666468731,75,86
1666468732,75,86
1666468733,75,86
1666468734,75,86
1666468735,75,86
1666468736,75,86
1666468737,75,86
1666468738,75,86
1666468739,75,86
1666468740,75,86
1666468741,75,86
1666468742,75,87
1666468743,75,87
1666468744,75,87
1666468745,75,87
1666468746,76,87
1666468747,76,87
1666468748,76,87
1666468749,76,87
1666468750,76,87
1666468751,76,87
1666468752,76,87
1666468753,76,87
1666468754,76,87
1666468755,76,87
1666468756,76,87
1666468757,76,87
1666468758,76,87
1666468759,76,87
1666468760,76,87
1666468761,76,87
1666468762,76,87
1666468763,76,87
1666468764,76,87
1666468765,76,87
1666468766,76,87
1666468767,76,87
1666468768,76,87
1666468769,76,87
1666468770,76,87
1666468771,76,87
1666468772,76,87
1666468773,76,87
1666468774,76,87
1666468775,76,87
1666468776,76,87
1666468777,76,87
1666468778,76,87
1666468779,76,87
1666468780,76,87
1666468781,76,87
1666468782,76,87
1666468783,76,87
1666468784,76,87
1666468785,76,87
1666468786,76,87
1666468787,76,87
1666468788,76,87
1666468789,76,87
1666468790,76,87
1666468791,76,87
1666468792,76,87
1666468793,76,87
1666468794,76,87
1666468795,76,87
1666468796,76,87
1666468797,76,87
1666468798,76,87
1666468799,76,87
1666468800,76,87
1666468801,76,87
1666468802,76,87
1666468803,76,87
1666468804,76,87
1666468805,76,87
1666468806,76,87
1666468807,76,87
1666468808,76,87
1666468810,76,87
1666468811,76,87
1666468812,76,88
1666468813,76,88
1666468814,76,88
1666468815,76,88
1666468816,76,88
1666468817,76,88
1666468818,76,88
1666468819,76,88
1666468820,76,88
1666468821,76,88
1666468822,76,88
1666468823,76,88
1666468824,76,88
1666468825,76,88
1666468826,77,88
1666468827,77,88
1666468828,77,88
1666468829,77,88
1666468830,77,88
1666468831,77,88
1666468832,77,88
1666468833,77,88
1666468834,77,88
1666468835,77,88
1666468836,77,88
1666468837,77,88
1666468838,77,88
1666468839,77,88
1666468840,77,88
1666468841,77,88
1666468842,77,88
1666468843,77,88
1666468844,77,88
1666468845,77,88
1666468846,77,88
1666468847,77,88
1666468848,77,88
1666468849,77,88
1666468850,77,88
1666468851,77,88
1666468852,77,88
1666468853,77,88
1666468854,77,88
1666468855,77,88
1666468856,77,88
1666468857,77,88
1666468858,77,88
1666468859,77,88
1666468860,77,88
